data,Feedback,population,question,subject
Easy,nofb,2,SCForcedChoice_blue,404
Hard,nofb,2,SCForcedChoice_purple,404
posttest:Post-Test:;,nofb,2,TypeResp,405
1,nofb,2,BlockVaryQ,405
1,nofb,2,ItemVaryQ,405
24,nofb,2,FreqPredict_1,405
81,nofb,2,FreqPredict_2,405
0,nofb,2,FreqPredict_3,405
6,nofb,2,FreqPredict_4,405
30,nofb,2,FreqPredict_5,405
Easy,nofb,2,SCForcedChoice_red,405
Neutral,nofb,2,SCForcedChoice_orange,405
Easy,nofb,2,SCForcedChoice_yellow,405
Hard,nofb,2,SCForcedChoice_green,405
Neutral,nofb,2,SCForcedChoice_blue,405
Hard,nofb,2,SCForcedChoice_purple,405
posttest:Post-Test:;,nofb,2,TypeResp,406
0,nofb,2,BlockVaryQ,406
0,nofb,2,ItemVaryQ,406
65,nofb,2,FreqPredict_1,406
33,nofb,2,FreqPredict_2,406
33,nofb,2,FreqPredict_3,406
63,nofb,2,FreqPredict_4,406
46,nofb,2,FreqPredict_5,406
Easy,nofb,2,SCForcedChoice_red,406
Easy,nofb,2,SCForcedChoice_orange,406
Hard,nofb,2,SCForcedChoice_yellow,406
Hard,nofb,2,SCForcedChoice_green,406
Easy,nofb,2,SCForcedChoice_blue,406
Easy,nofb,2,SCForcedChoice_purple,406
posttest:Post-Test:;,nofb,2,TypeResp,407
1,nofb,2,BlockVaryQ,407
1,nofb,2,ItemVaryQ,407
75,nofb,2,FreqPredict_1,407
75,nofb,2,FreqPredict_2,407
76,nofb,2,FreqPredict_3,407
51,nofb,2,FreqPredict_4,407
49,nofb,2,FreqPredict_5,407
Hard,nofb,2,SCForcedChoice_red,407
Hard,nofb,2,SCForcedChoice_orange,407
Easy,nofb,2,SCForcedChoice_yellow,407
Neutral,nofb,2,SCForcedChoice_green,407
Easy,nofb,2,SCForcedChoice_blue,407
Neutral,nofb,2,SCForcedChoice_purple,407
posttest:Post-Test:;,nofb,2,TypeResp,408
1,nofb,2,BlockVaryQ,408
1,nofb,2,ItemVaryQ,408
0,nofb,2,FreqPredict_1,408
0,nofb,2,FreqPredict_2,408
0,nofb,2,FreqPredict_3,408
0,nofb,2,FreqPredict_4,408
100,nofb,2,FreqPredict_5,408
Easy,nofb,2,SCForcedChoice_red,408
Neutral,nofb,2,SCForcedChoice_orange,408
Neutral,nofb,2,SCForcedChoice_yellow,408
Hard,nofb,2,SCForcedChoice_green,408
Hard,nofb,2,SCForcedChoice_blue,408
Easy,nofb,2,SCForcedChoice_purple,408
posttest:Post-Test:;,nofb,2,TypeResp,409
1,nofb,2,BlockVaryQ,409
1,nofb,2,ItemVaryQ,409
73,nofb,2,FreqPredict_1,409
44,nofb,2,FreqPredict_2,409
29,nofb,2,FreqPredict_3,409
38,nofb,2,FreqPredict_4,409
40,nofb,2,FreqPredict_5,409
Hard,nofb,2,SCForcedChoice_red,409
Hard,nofb,2,SCForcedChoice_orange,409
Easy,nofb,2,SCForcedChoice_yellow,409
Easy,nofb,2,SCForcedChoice_green,409
Neutral,nofb,2,SCForcedChoice_blue,409
Neutral,nofb,2,SCForcedChoice_purple,409
posttest:Post-Test:;,nofb,2,TypeResp,410
0,nofb,2,BlockVaryQ,410
1,nofb,2,ItemVaryQ,410
85,nofb,2,FreqPredict_1,410
97,nofb,2,FreqPredict_2,410
5,nofb,2,FreqPredict_3,410
76,nofb,2,FreqPredict_4,410
0,nofb,2,FreqPredict_5,410
Easy,nofb,2,SCForcedChoice_red,410
Neutral,nofb,2,SCForcedChoice_orange,410
Easy,nofb,2,SCForcedChoice_yellow,410
Hard,nofb,2,SCForcedChoice_green,410
Neutral,nofb,2,SCForcedChoice_blue,410
Hard,nofb,2,SCForcedChoice_purple,410
posttest:Post-Test:;,nofb,2,TypeResp,411
1,nofb,2,BlockVaryQ,411
1,nofb,2,ItemVaryQ,411
0,nofb,2,FreqPredict_1,411
70,nofb,2,FreqPredict_2,411
0,nofb,2,FreqPredict_3,411
0,nofb,2,FreqPredict_4,411
0,nofb,2,FreqPredict_5,411
Easy,nofb,2,SCForcedChoice_red,411
Neutral,nofb,2,SCForcedChoice_orange,411
Easy,nofb,2,SCForcedChoice_yellow,411
Hard,nofb,2,SCForcedChoice_green,411
Hard,nofb,2,SCForcedChoice_blue,411
Hard,nofb,2,SCForcedChoice_purple,411
posttest:Post-Test:;,nofb,2,TypeResp,412
0,nofb,2,BlockVaryQ,412
1,nofb,2,ItemVaryQ,412
41,nofb,2,FreqPredict_1,412
67,nofb,2,FreqPredict_2,412
38,nofb,2,FreqPredict_3,412
72,nofb,2,FreqPredict_4,412
27,nofb,2,FreqPredict_5,412
Hard,nofb,2,SCForcedChoice_red,412
Neutral,nofb,2,SCForcedChoice_orange,412
Neutral,nofb,2,SCForcedChoice_yellow,412
Easy,nofb,2,SCForcedChoice_green,412
Easy,nofb,2,SCForcedChoice_blue,412
Hard,nofb,2,SCForcedChoice_purple,412
posttest:Post-Test:;,nofb,2,TypeResp,413
1,nofb,2,BlockVaryQ,413
1,nofb,2,ItemVaryQ,413
29,nofb,2,FreqPredict_1,413
64,nofb,2,FreqPredict_2,413
75,nofb,2,FreqPredict_3,413
85,nofb,2,FreqPredict_4,413
93,nofb,2,FreqPredict_5,413
Easy,nofb,2,SCForcedChoice_red,413
Easy,nofb,2,SCForcedChoice_orange,413
Easy,nofb,2,SCForcedChoice_yellow,413
Hard,nofb,2,SCForcedChoice_green,413
Easy,nofb,2,SCForcedChoice_blue,413
Neutral,nofb,2,SCForcedChoice_purple,413
posttest:Post-Test:;,nofb,2,TypeResp,414
1,nofb,2,BlockVaryQ,414
1,nofb,2,ItemVaryQ,414
48,nofb,2,FreqPredict_1,414
72,nofb,2,FreqPredict_2,414
5,nofb,2,FreqPredict_3,414
90,nofb,2,FreqPredict_4,414
72,nofb,2,FreqPredict_5,414
Easy,nofb,2,SCForcedChoice_red,414
Hard,nofb,2,SCForcedChoice_orange,414
Neutral,nofb,2,SCForcedChoice_yellow,414
Hard,nofb,2,SCForcedChoice_green,414
Easy,nofb,2,SCForcedChoice_blue,414
Neutral,nofb,2,SCForcedChoice_purple,414
posttest:Post-Test:;,nofb,2,TypeResp,415
0,nofb,2,BlockVaryQ,415
1,nofb,2,ItemVaryQ,415
21,nofb,2,FreqPredict_1,415
58,nofb,2,FreqPredict_2,415
47,nofb,2,FreqPredict_3,415
88,nofb,2,FreqPredict_4,415
31,nofb,2,FreqPredict_5,415
Neutral,nofb,2,SCForcedChoice_red,415
Hard,nofb,2,SCForcedChoice_orange,415
Easy,nofb,2,SCForcedChoice_yellow,415
Hard,nofb,2,SCForcedChoice_green,415
Neutral,nofb,2,SCForcedChoice_blue,415
Easy,nofb,2,SCForcedChoice_purple,415
posttest:Post-Test:;,nofb,2,TypeResp,416
1,nofb,2,BlockVaryQ,416
1,nofb,2,ItemVaryQ,416
0,nofb,2,FreqPredict_1,416
14,nofb,2,FreqPredict_2,416
100,nofb,2,FreqPredict_3,416
78,nofb,2,FreqPredict_4,416
0,nofb,2,FreqPredict_5,416
Neutral,nofb,2,SCForcedChoice_red,416
Hard,nofb,2,SCForcedChoice_orange,416
Easy,nofb,2,SCForcedChoice_yellow,416
Neutral,nofb,2,SCForcedChoice_green,416
Hard,nofb,2,SCForcedChoice_blue,416
Easy,nofb,2,SCForcedChoice_purple,416
posttest:Post-Test:;,nofb,2,TypeResp,417
1,nofb,2,BlockVaryQ,417
1,nofb,2,ItemVaryQ,417
20,nofb,2,FreqPredict_1,417
20,nofb,2,FreqPredict_2,417
0,nofb,2,FreqPredict_3,417
0,nofb,2,FreqPredict_4,417
100,nofb,2,FreqPredict_5,417
Neutral,nofb,2,SCForcedChoice_red,417
Easy,nofb,2,SCForcedChoice_orange,417
Easy,nofb,2,SCForcedChoice_yellow,417
Hard,nofb,2,SCForcedChoice_green,417
Hard,nofb,2,SCForcedChoice_blue,417
Neutral,nofb,2,SCForcedChoice_purple,417
posttest:Post-Test:;,nofb,2,TypeResp,418
0,nofb,2,BlockVaryQ,418
0,nofb,2,ItemVaryQ,418
27,nofb,2,FreqPredict_1,418
75,nofb,2,FreqPredict_2,418
62,nofb,2,FreqPredict_3,418
88,nofb,2,FreqPredict_4,418
27,nofb,2,FreqPredict_5,418
Hard,nofb,2,SCForcedChoice_red,418
Easy,nofb,2,SCForcedChoice_orange,418
Hard,nofb,2,SCForcedChoice_yellow,418
Easy,nofb,2,SCForcedChoice_green,418
Neutral,nofb,2,SCForcedChoice_blue,418
Neutral,nofb,2,SCForcedChoice_purple,418
posttest:Post-Test:;,nofb,2,TypeResp,419
0,nofb,2,BlockVaryQ,419
1,nofb,2,ItemVaryQ,419
0,nofb,2,FreqPredict_1,419
15,nofb,2,FreqPredict_2,419
0,nofb,2,FreqPredict_3,419
35,nofb,2,FreqPredict_4,419
0,nofb,2,FreqPredict_5,419
Neutral,nofb,2,SCForcedChoice_red,419
Hard,nofb,2,SCForcedChoice_orange,419
Easy,nofb,2,SCForcedChoice_yellow,419
Hard,nofb,2,SCForcedChoice_green,419
Neutral,nofb,2,SCForcedChoice_blue,419
Easy,nofb,2,SCForcedChoice_purple,419
posttest:Post-Test:;,nofb,2,TypeResp,420
0,nofb,2,BlockVaryQ,420
0,nofb,2,ItemVaryQ,420
0,nofb,2,FreqPredict_1,420
0,nofb,2,FreqPredict_2,420
0,nofb,2,FreqPredict_3,420
100,nofb,2,FreqPredict_4,420
0,nofb,2,FreqPredict_5,420
Hard,nofb,2,SCForcedChoice_red,420
Neutral,nofb,2,SCForcedChoice_orange,420
Hard,nofb,2,SCForcedChoice_yellow,420
Neutral,nofb,2,SCForcedChoice_green,420
Hard,nofb,2,SCForcedChoice_blue,420
Hard,nofb,2,SCForcedChoice_purple,420
posttest:Post-Test:;,nofb,2,TypeResp,421
1,nofb,2,BlockVaryQ,421
1,nofb,2,ItemVaryQ,421
91,nofb,2,FreqPredict_1,421
84,nofb,2,FreqPredict_2,421
74,nofb,2,FreqPredict_3,421
65,nofb,2,FreqPredict_4,421
55,nofb,2,FreqPredict_5,421
Easy,nofb,2,SCForcedChoice_red,421
Easy,nofb,2,SCForcedChoice_orange,421
Easy,nofb,2,SCForcedChoice_yellow,421
Hard,nofb,2,SCForcedChoice_green,421
Neutral,nofb,2,SCForcedChoice_blue,421
Hard,nofb,2,SCForcedChoice_purple,421
posttest:Post-Test:;,nofb,2,TypeResp,422
1,nofb,2,BlockVaryQ,422
1,nofb,2,ItemVaryQ,422
50,nofb,2,FreqPredict_1,422
50,nofb,2,FreqPredict_2,422
50,nofb,2,FreqPredict_3,422
88,nofb,2,FreqPredict_4,422
50,nofb,2,FreqPredict_5,422
Neutral,nofb,2,SCForcedChoice_red,422
Hard,nofb,2,SCForcedChoice_orange,422
Neutral,nofb,2,SCForcedChoice_yellow,422
Hard,nofb,2,SCForcedChoice_green,422
Neutral,nofb,2,SCForcedChoice_blue,422
Easy,nofb,2,SCForcedChoice_purple,422
posttest:Post-Test:;,nofb,2,TypeResp,423
1,nofb,2,BlockVaryQ,423
0,nofb,2,ItemVaryQ,423
0,nofb,2,FreqPredict_1,423
0,nofb,2,FreqPredict_2,423
0,nofb,2,FreqPredict_3,423
0,nofb,2,FreqPredict_4,423
100,nofb,2,FreqPredict_5,423
Easy,nofb,2,SCForcedChoice_red,423
Neutral,nofb,2,SCForcedChoice_orange,423
Hard,nofb,2,SCForcedChoice_yellow,423
Hard,nofb,2,SCForcedChoice_green,423
Neutral,nofb,2,SCForcedChoice_blue,423
Easy,nofb,2,SCForcedChoice_purple,423
posttest:Post-Test:;,nofb,2,TypeResp,424
0,nofb,2,BlockVaryQ,424
0,nofb,2,ItemVaryQ,424
0,nofb,2,FreqPredict_1,424
0,nofb,2,FreqPredict_2,424
68,nofb,2,FreqPredict_3,424
0,nofb,2,FreqPredict_4,424
0,nofb,2,FreqPredict_5,424
Hard,nofb,2,SCForcedChoice_red,424
Easy,nofb,2,SCForcedChoice_orange,424
Neutral,nofb,2,SCForcedChoice_yellow,424
Hard,nofb,2,SCForcedChoice_green,424
Neutral,nofb,2,SCForcedChoice_blue,424
Easy,nofb,2,SCForcedChoice_purple,424
posttest:Post-Test:;,nofb,2,TypeResp,425
1,nofb,2,BlockVaryQ,425
1,nofb,2,ItemVaryQ,425
76,nofb,2,FreqPredict_1,425
1,nofb,2,FreqPredict_2,425
0,nofb,2,FreqPredict_3,425
1,nofb,2,FreqPredict_4,425
0,nofb,2,FreqPredict_5,425
Easy,nofb,2,SCForcedChoice_red,425
Easy,nofb,2,SCForcedChoice_orange,425
Neutral,nofb,2,SCForcedChoice_yellow,425
Easy,nofb,2,SCForcedChoice_green,425
Hard,nofb,2,SCForcedChoice_blue,425
Neutral,nofb,2,SCForcedChoice_purple,425
posttest:Post-Test:;,nofb,2,TypeResp,426
0,nofb,2,BlockVaryQ,426
1,nofb,2,ItemVaryQ,426
65,nofb,2,FreqPredict_1,426
33,nofb,2,FreqPredict_2,426
33,nofb,2,FreqPredict_3,426
37,nofb,2,FreqPredict_4,426
68,nofb,2,FreqPredict_5,426
Hard,nofb,2,SCForcedChoice_red,426
Neutral,nofb,2,SCForcedChoice_orange,426
Neutral,nofb,2,SCForcedChoice_yellow,426
Easy,nofb,2,SCForcedChoice_green,426
Hard,nofb,2,SCForcedChoice_blue,426
Hard,nofb,2,SCForcedChoice_purple,426
posttest:Post-Test:;,nofb,2,TypeResp,427
1,nofb,2,BlockVaryQ,427
1,nofb,2,ItemVaryQ,427
71,nofb,2,FreqPredict_1,427
83,nofb,2,FreqPredict_2,427
49,nofb,2,FreqPredict_3,427
58,nofb,2,FreqPredict_4,427
60,nofb,2,FreqPredict_5,427
Neutral,nofb,2,SCForcedChoice_red,427
Easy,nofb,2,SCForcedChoice_orange,427
Neutral,nofb,2,SCForcedChoice_yellow,427
Hard,nofb,2,SCForcedChoice_green,427
Hard,nofb,2,SCForcedChoice_blue,427
Easy,nofb,2,SCForcedChoice_purple,427
posttest:Post-Test:;,nofb,2,TypeResp,428
1,nofb,2,BlockVaryQ,428
0,nofb,2,ItemVaryQ,428
15,nofb,2,FreqPredict_1,428
25,nofb,2,FreqPredict_2,428
65,nofb,2,FreqPredict_3,428
30,nofb,2,FreqPredict_4,428
40,nofb,2,FreqPredict_5,428
Neutral,nofb,2,SCForcedChoice_red,428
Easy,nofb,2,SCForcedChoice_orange,428
Easy,nofb,2,SCForcedChoice_yellow,428
Hard,nofb,2,SCForcedChoice_green,428
Hard,nofb,2,SCForcedChoice_blue,428
Neutral,nofb,2,SCForcedChoice_purple,428
posttest:Post-Test:;,nofb,2,TypeResp,429
0,nofb,2,BlockVaryQ,429
1,nofb,2,ItemVaryQ,429
54,nofb,2,FreqPredict_1,429
57,nofb,2,FreqPredict_2,429
53,nofb,2,FreqPredict_3,429
53,nofb,2,FreqPredict_4,429
65,nofb,2,FreqPredict_5,429
Neutral,nofb,2,SCForcedChoice_red,429
Neutral,nofb,2,SCForcedChoice_orange,429
Hard,nofb,2,SCForcedChoice_yellow,429
Easy,nofb,2,SCForcedChoice_green,429
Easy,nofb,2,SCForcedChoice_blue,429
Hard,nofb,2,SCForcedChoice_purple,429
posttest:Post-Test:;,nofb,2,TypeResp,430
1,nofb,2,BlockVaryQ,430
1,nofb,2,ItemVaryQ,430
98,nofb,2,FreqPredict_1,430
91,nofb,2,FreqPredict_2,430
80,nofb,2,FreqPredict_3,430
75,nofb,2,FreqPredict_4,430
90,nofb,2,FreqPredict_5,430
Neutral,nofb,2,SCForcedChoice_red,430
Hard,nofb,2,SCForcedChoice_orange,430
Easy,nofb,2,SCForcedChoice_yellow,430
Hard,nofb,2,SCForcedChoice_green,430
Neutral,nofb,2,SCForcedChoice_blue,430
Easy,nofb,2,SCForcedChoice_purple,430
posttest:Post-Test:;,nofb,2,TypeResp,431
1,nofb,2,BlockVaryQ,431
0,nofb,2,ItemVaryQ,431
40,nofb,2,FreqPredict_1,431
40,nofb,2,FreqPredict_2,431
60,nofb,2,FreqPredict_3,431
60,nofb,2,FreqPredict_4,431
70,nofb,2,FreqPredict_5,431
Easy,nofb,2,SCForcedChoice_red,431
Hard,nofb,2,SCForcedChoice_orange,431
Hard,nofb,2,SCForcedChoice_yellow,431
Neutral,nofb,2,SCForcedChoice_green,431
Neutral,nofb,2,SCForcedChoice_blue,431
Easy,nofb,2,SCForcedChoice_purple,431
posttest:Post-Test:;,nofb,2,TypeResp,432
1,nofb,2,BlockVaryQ,432
1,nofb,2,ItemVaryQ,432
0,nofb,2,FreqPredict_1,432
0,nofb,2,FreqPredict_2,432
30,nofb,2,FreqPredict_3,432
30,nofb,2,FreqPredict_4,432
100,nofb,2,FreqPredict_5,432
Hard,nofb,2,SCForcedChoice_red,432
Easy,nofb,2,SCForcedChoice_orange,432
Easy,nofb,2,SCForcedChoice_yellow,432
Easy,nofb,2,SCForcedChoice_green,432
Easy,nofb,2,SCForcedChoice_blue,432
Hard,nofb,2,SCForcedChoice_purple,432
posttest:Post-Test:;,nofb,2,TypeResp,433
0,nofb,2,BlockVaryQ,433
0,nofb,2,ItemVaryQ,433
0,nofb,2,FreqPredict_1,433
90,nofb,2,FreqPredict_2,433
0,nofb,2,FreqPredict_3,433
35,nofb,2,FreqPredict_4,433
39,nofb,2,FreqPredict_5,433
Neutral,nofb,2,SCForcedChoice_red,433
Hard,nofb,2,SCForcedChoice_orange,433
Neutral,nofb,2,SCForcedChoice_yellow,433
Hard,nofb,2,SCForcedChoice_green,433
Easy,nofb,2,SCForcedChoice_blue,433
Neutral,nofb,2,SCForcedChoice_purple,433
posttest:Post-Test:;,nofb,2,TypeResp,434
1,nofb,2,BlockVaryQ,434
1,nofb,2,ItemVaryQ,434
79,nofb,2,FreqPredict_1,434
0,nofb,2,FreqPredict_2,434
12,nofb,2,FreqPredict_3,434
10,nofb,2,FreqPredict_4,434
17,nofb,2,FreqPredict_5,434
Easy,nofb,2,SCForcedChoice_red,434
Hard,nofb,2,SCForcedChoice_orange,434
Neutral,nofb,2,SCForcedChoice_yellow,434
Hard,nofb,2,SCForcedChoice_green,434
Neutral,nofb,2,SCForcedChoice_blue,434
Easy,nofb,2,SCForcedChoice_purple,434
posttest:Post-Test:;,nofb,2,TypeResp,435
1,nofb,2,BlockVaryQ,435
1,nofb,2,ItemVaryQ,435
55,nofb,2,FreqPredict_1,435
75,nofb,2,FreqPredict_2,435
76,nofb,2,FreqPredict_3,435
33,nofb,2,FreqPredict_4,435
77,nofb,2,FreqPredict_5,435
Easy,nofb,2,SCForcedChoice_red,435
Hard,nofb,2,SCForcedChoice_orange,435
Hard,nofb,2,SCForcedChoice_yellow,435
Hard,nofb,2,SCForcedChoice_green,435
Easy,nofb,2,SCForcedChoice_blue,435
Easy,nofb,2,SCForcedChoice_purple,435
posttest:Post-Test:;,nofb,2,TypeResp,436
1,nofb,2,BlockVaryQ,436
1,nofb,2,ItemVaryQ,436
100,nofb,2,FreqPredict_1,436
0,nofb,2,FreqPredict_2,436
0,nofb,2,FreqPredict_3,436
0,nofb,2,FreqPredict_4,436
0,nofb,2,FreqPredict_5,436
Neutral,nofb,2,SCForcedChoice_red,436
Neutral,nofb,2,SCForcedChoice_orange,436
Neutral,nofb,2,SCForcedChoice_yellow,436
Neutral,nofb,2,SCForcedChoice_green,436
Neutral,nofb,2,SCForcedChoice_blue,436
Neutral,nofb,2,SCForcedChoice_purple,436
posttest:Post-Test:;,nofb,2,TypeResp,437
0,nofb,2,BlockVaryQ,437
0,nofb,2,ItemVaryQ,437
24,nofb,2,FreqPredict_1,437
80,nofb,2,FreqPredict_2,437
72,nofb,2,FreqPredict_3,437
87,nofb,2,FreqPredict_4,437
51,nofb,2,FreqPredict_5,437
Easy,nofb,2,SCForcedChoice_red,437
Neutral,nofb,2,SCForcedChoice_orange,437
Hard,nofb,2,SCForcedChoice_yellow,437
Hard,nofb,2,SCForcedChoice_green,437
Easy,nofb,2,SCForcedChoice_blue,437
Hard,nofb,2,SCForcedChoice_purple,437
posttest:Post-Test:;,nofb,2,TypeResp,438
0,nofb,2,BlockVaryQ,438
0,nofb,2,ItemVaryQ,438
24,nofb,2,FreqPredict_1,438
67,nofb,2,FreqPredict_2,438
17,nofb,2,FreqPredict_3,438
12,nofb,2,FreqPredict_4,438
83,nofb,2,FreqPredict_5,438
Easy,nofb,2,SCForcedChoice_red,438
Hard,nofb,2,SCForcedChoice_orange,438
Neutral,nofb,2,SCForcedChoice_yellow,438
Easy,nofb,2,SCForcedChoice_green,438
Neutral,nofb,2,SCForcedChoice_blue,438
Hard,nofb,2,SCForcedChoice_purple,438
posttest:Post-Test:;,nofb,2,TypeResp,439
0,nofb,2,BlockVaryQ,439
0,nofb,2,ItemVaryQ,439
10,nofb,2,FreqPredict_1,439
30,nofb,2,FreqPredict_2,439
10,nofb,2,FreqPredict_3,439
65,nofb,2,FreqPredict_4,439
95,nofb,2,FreqPredict_5,439
Hard,nofb,2,SCForcedChoice_red,439
Easy,nofb,2,SCForcedChoice_orange,439
Hard,nofb,2,SCForcedChoice_yellow,439
Easy,nofb,2,SCForcedChoice_green,439
Neutral,nofb,2,SCForcedChoice_blue,439
Neutral,nofb,2,SCForcedChoice_purple,439
posttest:Post-Test:;,nofb,2,TypeResp,440
1,nofb,2,BlockVaryQ,440
1,nofb,2,ItemVaryQ,440
20,nofb,2,FreqPredict_1,440
40,nofb,2,FreqPredict_2,440
0,nofb,2,FreqPredict_3,440
0,nofb,2,FreqPredict_4,440
0,nofb,2,FreqPredict_5,440
Neutral,nofb,2,SCForcedChoice_red,440
Hard,nofb,2,SCForcedChoice_orange,440
Easy,nofb,2,SCForcedChoice_yellow,440
Neutral,nofb,2,SCForcedChoice_green,440
Neutral,nofb,2,SCForcedChoice_blue,440
Easy,nofb,2,SCForcedChoice_purple,440
posttest:Post-Test:;,nofb,2,TypeResp,441
1,nofb,2,BlockVaryQ,441
1,nofb,2,ItemVaryQ,441
0,nofb,2,FreqPredict_1,441
0,nofb,2,FreqPredict_2,441
48,nofb,2,FreqPredict_3,441
0,nofb,2,FreqPredict_4,441
0,nofb,2,FreqPredict_5,441
Neutral,nofb,2,SCForcedChoice_red,441
Hard,nofb,2,SCForcedChoice_orange,441
Neutral,nofb,2,SCForcedChoice_yellow,441
Easy,nofb,2,SCForcedChoice_green,441
Hard,nofb,2,SCForcedChoice_blue,441
Easy,nofb,2,SCForcedChoice_purple,441
posttest:Post-Test:;,nofb,2,TypeResp,442
1,nofb,2,BlockVaryQ,442
1,nofb,2,ItemVaryQ,442
0,nofb,2,FreqPredict_1,442
0,nofb,2,FreqPredict_2,442
0,nofb,2,FreqPredict_3,442
100,nofb,2,FreqPredict_4,442
0,nofb,2,FreqPredict_5,442
Hard,nofb,2,SCForcedChoice_red,442
Easy,nofb,2,SCForcedChoice_orange,442
Easy,nofb,2,SCForcedChoice_yellow,442
Neutral,nofb,2,SCForcedChoice_green,442
Hard,nofb,2,SCForcedChoice_blue,442
Neutral,nofb,2,SCForcedChoice_purple,442
posttest:Post-Test:;,nofb,2,TypeResp,443
0,nofb,2,BlockVaryQ,443
0,nofb,2,ItemVaryQ,443
11,nofb,2,FreqPredict_1,443
3,nofb,2,FreqPredict_2,443
0,nofb,2,FreqPredict_3,443
2,nofb,2,FreqPredict_4,443
16,nofb,2,FreqPredict_5,443
Easy,nofb,2,SCForcedChoice_red,443
Hard,nofb,2,SCForcedChoice_orange,443
Neutral,nofb,2,SCForcedChoice_yellow,443
Hard,nofb,2,SCForcedChoice_green,443
Neutral,nofb,2,SCForcedChoice_blue,443
Easy,nofb,2,SCForcedChoice_purple,443
posttest:Post-Test:;,nofb,2,TypeResp,444
1,nofb,2,BlockVaryQ,444
1,nofb,2,ItemVaryQ,444
32,nofb,2,FreqPredict_1,444
83,nofb,2,FreqPredict_2,444
76,nofb,2,FreqPredict_3,444
31,nofb,2,FreqPredict_4,444
37,nofb,2,FreqPredict_5,444
Neutral,nofb,2,SCForcedChoice_red,444
Hard,nofb,2,SCForcedChoice_orange,444
Hard,nofb,2,SCForcedChoice_yellow,444
Easy,nofb,2,SCForcedChoice_green,444
Easy,nofb,2,SCForcedChoice_blue,444
Neutral,nofb,2,SCForcedChoice_purple,444
posttest:Post-Test:;,nofb,2,TypeResp,445
1,nofb,2,BlockVaryQ,445
1,nofb,2,ItemVaryQ,445
80,nofb,2,FreqPredict_1,445
79,nofb,2,FreqPredict_2,445
20,nofb,2,FreqPredict_3,445
79,nofb,2,FreqPredict_4,445
28,nofb,2,FreqPredict_5,445
Easy,nofb,2,SCForcedChoice_red,445
Easy,nofb,2,SCForcedChoice_orange,445
Hard,nofb,2,SCForcedChoice_yellow,445
Easy,nofb,2,SCForcedChoice_green,445
Hard,nofb,2,SCForcedChoice_blue,445
Hard,nofb,2,SCForcedChoice_purple,445
posttest:Post-Test:;,nofb,2,TypeResp,446
0,nofb,2,BlockVaryQ,446
0,nofb,2,ItemVaryQ,446
60,nofb,2,FreqPredict_1,446
30,nofb,2,FreqPredict_2,446
0,nofb,2,FreqPredict_3,446
40,nofb,2,FreqPredict_4,446
40,nofb,2,FreqPredict_5,446
Hard,nofb,2,SCForcedChoice_red,446
Hard,nofb,2,SCForcedChoice_orange,446
Easy,nofb,2,SCForcedChoice_yellow,446
Neutral,nofb,2,SCForcedChoice_green,446
Hard,nofb,2,SCForcedChoice_blue,446
Easy,nofb,2,SCForcedChoice_purple,446
posttest:Post-Test:;,nofb,2,TypeResp,447
1,nofb,2,BlockVaryQ,447
1,nofb,2,ItemVaryQ,447
75,nofb,2,FreqPredict_1,447
75,nofb,2,FreqPredict_2,447
0,nofb,2,FreqPredict_3,447
75,nofb,2,FreqPredict_4,447
0,nofb,2,FreqPredict_5,447
Easy,nofb,2,SCForcedChoice_red,447
Neutral,nofb,2,SCForcedChoice_orange,447
Neutral,nofb,2,SCForcedChoice_yellow,447
Hard,nofb,2,SCForcedChoice_green,447
Easy,nofb,2,SCForcedChoice_blue,447
Hard,nofb,2,SCForcedChoice_purple,447
posttest:Post-Test:;,nofb,2,TypeResp,448
0,nofb,2,BlockVaryQ,448
1,nofb,2,ItemVaryQ,448
37,nofb,2,FreqPredict_1,448
37,nofb,2,FreqPredict_2,448
93,nofb,2,FreqPredict_3,448
0,nofb,2,FreqPredict_4,448
7,nofb,2,FreqPredict_5,448
Hard,nofb,2,SCForcedChoice_red,448
Hard,nofb,2,SCForcedChoice_orange,448
Hard,nofb,2,SCForcedChoice_yellow,448
Hard,nofb,2,SCForcedChoice_green,448
Hard,nofb,2,SCForcedChoice_blue,448
Easy,nofb,2,SCForcedChoice_purple,448
posttest:Post-Test:;,nofb,2,TypeResp,449
1,nofb,2,BlockVaryQ,449
1,nofb,2,ItemVaryQ,449
75,nofb,2,FreqPredict_1,449
42,nofb,2,FreqPredict_2,449
22,nofb,2,FreqPredict_3,449
40,nofb,2,FreqPredict_4,449
40,nofb,2,FreqPredict_5,449
Neutral,nofb,2,SCForcedChoice_red,449
Neutral,nofb,2,SCForcedChoice_orange,449
Hard,nofb,2,SCForcedChoice_yellow,449
Neutral,nofb,2,SCForcedChoice_green,449
Hard,nofb,2,SCForcedChoice_blue,449
Easy,nofb,2,SCForcedChoice_purple,449
posttest:Post-Test:;,nofb,2,TypeResp,450
0,nofb,2,BlockVaryQ,450
0,nofb,2,ItemVaryQ,450
48,nofb,2,FreqPredict_1,450
51,nofb,2,FreqPredict_2,450
53,nofb,2,FreqPredict_3,450
50,nofb,2,FreqPredict_4,450
49,nofb,2,FreqPredict_5,450
Easy,nofb,2,SCForcedChoice_red,450
Neutral,nofb,2,SCForcedChoice_orange,450
Neutral,nofb,2,SCForcedChoice_yellow,450
Neutral,nofb,2,SCForcedChoice_green,450
